Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Apr-18,F103788,Karnataka,Kolar,Bangarapet,  23 ,"  417,527 ",  154 ,DIGITAL
Apr-18,F104840,Karnataka,Bangalore,Anekal,  10 ,"  18,703,690 ","  38,282 ",DIGITAL
Apr-18,F103373,Karnataka,Tumkur,Tumkur,  1 ,"  76,218 ",  118 ,DIGITAL
Apr-18,F103428,Karnataka,Tumkur,Kunigal,  65 ,"  1,018,088 ",  431 ,DIGITAL
Apr-18,F103453,Karnataka,Chamrajnagar,Yelandur,  11 ,"  145,051 ",  33 ,DIGITAL
Apr-18,F103563,Tamil Nadu,Coimbatore,Coimbatore North,  2 ,"  676,332 ","  1,317 ",DIGITAL
Apr-18,F104574,Karnataka,Kolar,Gauribidanur,  5 ,"  97,559 ",  179 ,DIGITAL
Apr-18,F103267,Karnataka,Belgaum,Chikodi,  3 ,"  24,450 ",  49 ,DIGITAL
Apr-18,F104756,Karnataka,Tumkur,C.n.halli,  26 ,"  266,133 ",  121 ,DIGITAL
Apr-18,F103806,Karnataka,Shimoga,Tirthahalli,  11 ,"  55,398 ",  36 ,DIGITAL
Apr-18,F104737,Tamil Nadu,Tirunelveli,Palayamkottai,  13 ,"  273,403 ",  -   ,DIGITAL
Apr-18,F103385,Karnataka,Shimoga,Shimoga,  62 ,"  1,173,748 ",  587 ,DIGITAL
Apr-18,F104653,Karnataka,Kolar,Chickballapur,  14 ,"  1,162,358 ","  2,277 ",DIGITAL
Apr-18,F104299,Pondicherry,Karaikal,Dharmapuram,  6 ,"  69,568 ",  1 ,DIGITAL
Apr-18,F165844,Andhra Pradesh,Nellore,Naidupeta,  4 ,"  106,276 ",  201 ,DIGITAL
Apr-18,F104739,Kerala,Kannur,Taliparamba,  36 ,"  2,902,700 ","  4,566 ",DIGITAL
Apr-18,F104156,Telangana,Khammam,Kothagudem,  6 ,"  210,516 ",  245 ,DIGITAL
Apr-18,F104710,Karnataka,Chikkaballapur,Gauribidanur,  22 ,"  399,330 ",  691 ,DIGITAL
Apr-18,F104136,Andhra Pradesh,Prakasam,Kanigiri,  49 ,"  2,540,516 ","  4,410 ",DIGITAL
Apr-18,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  51 ,"  1,964,241 ","  2,977 ",DIGITAL
Apr-18,F104519,Karnataka,Mysore,K R Nagar,  16 ,"  164,978 ",  90 ,DIGITAL
Apr-18,F104660,Telangana,Medak,Bangla Venkatapur,  30 ,"  1,542,333 ","  2,844 ",DIGITAL
Apr-18,F104410,Telangana,Medak,Siddipet,  34 ,"  11,122,061 ","  22,090 ",DIGITAL
Apr-18,F138681,Karnataka,Kolar,Bagepalli,  13 ,"  54,707 ",  3 ,DIGITAL
Apr-18,F104825,Karnataka,Chamrajnagar,Kollegal,  19 ,"  375,708 ",  145 ,DIGITAL
Apr-18,F103405,Andhra Pradesh,Prakasam,Ongole,  79 ,"  3,249,750 ","  4,152 ",DIGITAL
Apr-18,F103919,Andhra Pradesh,Kurnool,Nandyal,  4 ,"  242,915 ",  783 ,DIGITAL
Apr-18,F104679,Kerala,Thiruvananthapuram,Chirayinkeezhu,  45 ,"  2,213,083 ","  3,377 ",DIGITAL
Apr-18,F103208,Karnataka,Kolar,Chintamani,  29 ,"  327,614 ",  199 ,DIGITAL
Apr-18,F104540,Tamil Nadu,Dindigul,Dindigul,  10 ,"  475,980 ","  1,509 ",DIGITAL
Apr-18,F103486,Karnataka,Hassan,Arkalgud,  45 ,"  636,773 ",  63 ,DIGITAL
Apr-18,F103459,Karnataka,Hassan,Arsikere,  27 ,"  447,358 ",  58 ,DIGITAL
Apr-18,F103472,Andhra Pradesh,Ananthapur,Anantapur,  48 ,"  1,162,439 ","  1,291 ",DIGITAL
Apr-18,F104078,Karnataka,Chickmagalur,Chikmagalur,  37 ,"  473,296 ",  204 ,DIGITAL
Apr-18,F103524,Karnataka,Chickmagalur,Koppa,  14 ,"  1,983,893 ","  2,855 ",DIGITAL
Apr-18,F104742,Andhra Pradesh,Prakasam,Ongole,  10 ,"  1,335,146 ","  2,597 ",DIGITAL
Apr-18,F104377,Andhra Pradesh,Nellore,Dakkili,  5 ,"  44,257 ",  42 ,DIGITAL
Apr-18,F104681,Andhra Pradesh,Krishna,Vijayawada (Urban),  31 ,"  1,741,407 ","  2,263 ",DIGITAL
Apr-18,F103391,Andhra Pradesh,Ananthapur,Anantapur,  49 ,"  862,056 ",  527 ,DIGITAL
Apr-18,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  8 ,"  923,738 ","  1,715 ",DIGITAL
Apr-18,F103411,Karnataka,Kolar,Bagepalli,  14 ,"  702,375 ","  1,161 ",DIGITAL
Apr-18,F103380,Karnataka,Uttara Kannada,Kumta,  65 ,"  1,225,289 ",  73 ,DIGITAL
Apr-18,F103939,Andhra Pradesh,Nellore,Nellore,  3 ,"  94,483 ",  189 ,DIGITAL
Apr-18,F104862,Kerala,Thiruvananthapuram,Thiruvananthapuram,  18 ,"  7,270,743 ","  15,259 ",DIGITAL
Apr-18,F103825,Karnataka,Koppal,Gangavathi,  4 ,"  96,359 ",  191 ,DIGITAL
Apr-18,F103525,Andhra Pradesh,Kurnool,Kurnool,  23 ,"  201,799 ",  45 ,DIGITAL
Apr-18,F104505,Kerala,Malappuram,Tirur,  7 ,"  548,904 ","  1,048 ",DIGITAL
Apr-18,F103779,Karnataka,Ramanagar,Ramanagara,  11 ,"  358,438 ",  664 ,DIGITAL
Apr-18,F104409,Telangana,K.V.Rangareddy,Rangareddy,  8 ,"  1,424,409 ","  3,104 ",DIGITAL
Apr-18,F103424,Karnataka,Uttara Kannada,Sirsi,  69 ,"  1,367,385 ",  108 ,DIGITAL
Apr-18,F103633,Karnataka,Raichur,Deodurga,  20 ,"  643,169 ",  189 ,DIGITAL
Apr-18,F104567,Kerala,Thiruvananthapuram,Thiruvananthapuram,  22 ,"  3,316,390 ","  6,200 ",DIGITAL
Apr-18,F104826,Kerala,Kannur,Taliparamba,  24 ,"  10,849,079 ","  21,835 ",DIGITAL
Apr-18,F104730,Kerala,Malappuram,Ponnani,  13 ,"  8,489,754 ","  16,873 ",DIGITAL
Apr-18,F104144,Andhra Pradesh,Cuddapah,Proddatur,  14 ,"  12,009,347 ","  25,487 ",DIGITAL
Apr-18,F103295,Karnataka,Hassan,Arkalgud,  20 ,"  495,526 ",  157 ,DIGITAL
Apr-18,F164624,Andhra Pradesh,Prakasam,Kanigiri,  1 ,"  1,500 ",  3 ,DIGITAL
Apr-18,F104033,Tamil Nadu,Coimbatore,Coimbatore South,  2 ,"  5,045 ",  -   ,DIGITAL
Apr-18,F104758,Karnataka,Kolar,Kolar,  27 ,"  1,887,296 ","  3,531 ",DIGITAL
Apr-18,F104809,Tamil Nadu,Erode,Erode,  9 ,"  3,131,495 ","  6,600 ",DIGITAL
Apr-18,F104180,Karnataka,Dakshina Kannada,Mangalore,  3 ,"  19,319 ",  35 ,DIGITAL
Apr-18,F104468,Karnataka,Bangalore Rural,Doddaballapura,  7 ,"  662,440 ","  1,167 ",DIGITAL
Apr-18,F103858,Karnataka,Chamrajnagar,Kollegal,  7 ,"  85,306 ",  34 ,DIGITAL
Apr-18,F103669,Karnataka,Uttara Kannada,Bhatkal,  58 ,"  802,892 ",  42 ,DIGITAL
Apr-18,F104748,Kerala,Thrissur,Thrissur,  2 ,"  262,350 ",  525 ,DIGITAL
Apr-18,F104360,Karnataka,Dakshina Kannada,Puttur,  24 ,"  464,562 ",  127 ,DIGITAL
Apr-18,F104491,Tamil Nadu,Ramanathapuram,Ramanathapuram,  28 ,"  329,705 ",  466 ,DIGITAL
Apr-18,F103526,Karnataka,Chickmagalur,Mudigere,  19 ,"  360,913 ",  69 ,DIGITAL
Apr-18,F103593,Andhra Pradesh,Krishna,Bapulapadu,  5 ,"  83,076 ",  3 ,DIGITAL
Apr-18,F103701,Karnataka,Udupi,Kundapura,  7 ,"  55,086 ",  2 ,DIGITAL
Apr-18,F104763,Kerala,Malappuram,Tirur,  10 ,"  1,552,264 ","  3,526 ",DIGITAL
Apr-18,F103473,Andhra Pradesh,Chittoor,Madanapalle,  7 ,"  131,310 ",  197 ,DIGITAL
Apr-18,F103323,Karnataka,Chickmagalur,Kadur,  12 ,"  36,899 ",  11 ,DIGITAL
Apr-18,F103934,Telangana,Nalgonda,Nalgonda,  8 ,"  851,669 ","  1,427 ",DIGITAL
Apr-18,F104009,Karnataka,Mandya,K.r.pete,  5 ,"  8,755 ",  17 ,DIGITAL
Apr-18,F103671,Kerala,Kollam,Kottarakkara,  24 ,"  480,649 ",  93 ,DIGITAL
Apr-18,F103650,Karnataka,Chickmagalur,Chikmagalur,  19 ,"  207,272 ",  190 ,DIGITAL
Apr-18,F104595,Karnataka,Kodagu,Madikeri,  30 ,"  486,497 ",  150 ,DIGITAL
Apr-18,F104501,Andhra Pradesh,Guntur,Krosuru,  7 ,"  1,178,147 ","  2,795 ",DIGITAL
Apr-18,F104647,Karnataka,Mandya,Pandavapura,  22 ,"  309,339 ",  737 ,DIGITAL
Apr-18,F104309,Telangana,Medak,Dubbak,  3 ,"  2,170 ",  4 ,DIGITAL
Apr-18,F103480,Karnataka,Tumkur,Sira,  63 ,"  1,624,603 ","  2,401 ",DIGITAL
Apr-18,F104060,Kerala,Malappuram,Ponani,  3 ,"  987,561 ","  2,263 ",DIGITAL
Apr-18,F104446,Andhra Pradesh,Srikakulam,Santabommali Mandal,  19 ,"  1,093,620 ","  1,949 ",DIGITAL
Apr-18,F104512,Telangana,K.V.Rangareddy,Saroornagar,  5 ,"  32,532 ",  -   ,DIGITAL
Apr-18,F164618,Karnataka,Mysore,Nanjangud,  1 ,"  155,600 ",  311 ,DIGITAL
Apr-18,F104424,Andhra Pradesh,Srikakulam,Ichchapuram Mandal,  1 ,"  3,144 ",  -   ,DIGITAL
Apr-18,F103922,Andhra Pradesh,Ananthapur,Kanaganapalle,  4 ,"  27,691 ",  14 ,DIGITAL
Apr-18,F104727,Andhra Pradesh,West Godavari,Eluru,  11 ,"  251,929 ",  326 ,DIGITAL
Apr-18,F103863,Karnataka,Hassan,Holenarasipur,  3 ,"  1,445 ",  3 ,DIGITAL
Apr-18,F103870,Tamil Nadu,Salem,Salem,  7 ,"  212,867 ",  -   ,DIGITAL
Apr-18,F103570,Andhra Pradesh,Chittoor,Palamaner,  5 ,"  231,227 ",  401 ,DIGITAL
Apr-18,F104333,Karnataka,Mysore,Nanjangud,  14 ,"  536,329 ","  1,257 ",DIGITAL
Apr-18,F103195,Karnataka,Tumkur,Gubbi,  34 ,"  776,706 ",  773 ,DIGITAL
Apr-18,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  17 ,"  525,758 ",  794 ,DIGITAL
Apr-18,F104466,Andhra Pradesh,Kurnool,Adoni,  2 ,"  45,010 ",  -   ,DIGITAL
Apr-18,F104280,Karnataka,Chitradurga,Chitradurga,  1 ,"  6,999 ",  14 ,DIGITAL
Apr-18,F103523,Kerala,Kasargod,Kasaragod,  1 ,"  13,834 ",  -   ,DIGITAL
Apr-18,F103786,Karnataka,Kodagu,Madikeri,  1 ,"  71,084 ",  -   ,DIGITAL
Apr-18,F103485,Karnataka,Hassan,Sakleshpur,  10 ,"  453,926 ",  662 ,DIGITAL
Apr-18,F104759,Karnataka,Mysore,Mysore,  4 ,"  110,661 ",  200 ,DIGITAL
Apr-18,F104736,Tamil Nadu,Tirunelveli,Sankarankovil Bazaar,  8 ,"  1,466,627 ","  3,513 ",DIGITAL
Apr-18,F104594,Karnataka,Chamrajnagar,Kollegal,  2 ,"  108,869 ",  169 ,DIGITAL
Apr-18,F102811,Karnataka,Tumkur,Tumkur,  1 ,"  29,938 ",  52 ,DIGITAL
Apr-18,F103343,Andhra Pradesh,Ananthapur,Kalyandurg,  53 ,"  643,194 ",  4 ,DIGITAL
Apr-18,F104318,Karnataka,Mysore,Mysore,  17 ,"  298,881 ",  326 ,DIGITAL
Apr-18,F103454,Kerala,Kozhikode,Kozhikode,  6 ,"  7,619 ",  0 ,DIGITAL
Apr-18,F103652,Tamil Nadu,Coimbatore,Coimbatore North,  3 ,"  211,320 ",  -   ,DIGITAL
Apr-18,F104269,Andhra Pradesh,Srikakulam,Tekkali,  18 ,"  96,199 ",  41 ,DIGITAL
Apr-18,F104523,Andhra Pradesh,Kurnool,Nandyal,  1 ,"  242,435 ",  785 ,DIGITAL
Apr-18,F103942,Tamil Nadu,Sivaganga,Karaikudi,  24 ,"  893,384 ",  72 ,DIGITAL
Apr-18,F103811,Tamil Nadu,Cuddalore,Chidambaram North,  20 ,"  328,420 ",  108 ,DIGITAL
Apr-18,F103436,Karnataka,Chickmagalur,Chikmagalur,  13 ,"  314,860 ",  79 ,DIGITAL
Apr-18,F164727,Karnataka,Mysore,Nanjangud,  6 ,"  76,458 ",  137 ,DIGITAL
Apr-18,F104276,Tamil Nadu,Erode,Erode,  1 ,"  3,400 ",  -   ,DIGITAL
Apr-18,F103660,Tamil Nadu,Nagapattinam,Sirkali Tk,  24 ,"  107,878 ",  27 ,DIGITAL
Apr-18,F104204,Tamil Nadu,Tiruchirappalli,Manapparai,  3 ,"  8,262 ",  0 ,DIGITAL
Apr-18,F103630,Andhra Pradesh,Nellore,Tada,  1 ,"  1,210 ",  -   ,DIGITAL
Apr-18,F161015,Telangana,K.V.Rangareddy,Seri Lingampally,  6 ,"  301,784 ",  603 ,DIGITAL
Apr-18,F103648,Andhra Pradesh,Chittoor,Palamaner,  11 ,"  131,703 ",  59 ,DIGITAL
Apr-18,F103387,Karnataka,Udupi,Udupi,  46 ,"  963,904 ",  121 ,DIGITAL
Apr-18,F104257,Andhra Pradesh,Kurnool,Kurnool,  2 ,"  9,164 ",  -   ,DIGITAL
Apr-18,F104804,Andhra Pradesh,Chittoor,Tirupati (Urban),  4 ,"  507,000 ",  908 ,DIGITAL
Apr-18,F103252,Karnataka,Shimoga,Sorab,  11 ,"  199,834 ",  8 ,DIGITAL
Apr-18,F103659,Karnataka,Udupi,Kundapura,  17 ,"  1,130,821 ","  2,099 ",DIGITAL
Apr-18,F104118,Andhra Pradesh,Guntur,Sattenapalle,  20 ,"  137,758 ",  21 ,DIGITAL
Apr-18,F103673,Karnataka,Davangere,Belavanur,  1 ,"  10,000 ",  -   ,DIGITAL
Apr-18,F164622,Andhra Pradesh,West Godavari,Sivadevunichikkala,  2 ,"  1,198 ",  2 ,DIGITAL
Apr-18,F103691,Karnataka,Tumkur,Sira,  9 ,"  44,045 ",  1 ,DIGITAL
Apr-18,F161009,Karnataka,Bangalore,Bangalore South,  2 ,"  57,685 ",  115 ,DIGITAL
Apr-18,F103248,Karnataka,Shimoga,Sorab,  11 ,"  124,837 ",  29 ,DIGITAL
Apr-18,F164610,Karnataka,Gulbarga,Gulbarga,  2 ,"  50,000 ",  100 ,DIGITAL
Apr-18,F103578,Andhra Pradesh,Chittoor,Palamaner,  10 ,"  404,150 ",  28 ,DIGITAL
Apr-18,F104632,Kerala,Thiruvananthapuram,Thiruvananthapuram,  20 ,"  4,075,435 ","  8,333 ",DIGITAL
Apr-18,F102583,Karnataka,Bangalore,Bangalore South,  10 ,"  2,238,302 ","  4,971 ",DIGITAL
Apr-18,F104288,Tamil Nadu,Coimbatore,Coimbatore North,  7 ,"  194,522 ",  358 ,DIGITAL
Apr-18,F104449,Tamil Nadu,Coimbatore,Coimbatore North,  8 ,"  1,399,479 ","  2,967 ",DIGITAL
Apr-18,F161011,Karnataka,Chikkaballapur,Gauribidanur,  2 ,"  15,199 ",  30 ,DIGITAL
Apr-18,F102814,Karnataka,Tumkur,Tumkur,  19 ,"  352,481 ",  658 ,DIGITAL
Apr-18,F103491,Karnataka,Kolar,Srinivasapura,  10 ,"  127,602 ",  15 ,DIGITAL
Apr-18,F103643,Karnataka,Uttara Kannada,Yellapur,  22 ,"  409,435 ",  2 ,DIGITAL
Apr-18,F165318,Tamil Nadu,Tirunelveli,Radhapuram,  22 ,"  148,286 ",  102 ,DIGITAL
Apr-18,F103888,Karnataka,Chitradurga,Hosadurga,  4 ,"  52,248 ",  34 ,DIGITAL
Apr-18,F166246,Tamil Nadu,Tirunelveli,Palayamkottai,  11 ,"  100,113 ",  31 ,DIGITAL
Apr-18,F104643,Kerala,Malappuram,Ernad,  7 ,"  6,700,535 ","  13,573 ",DIGITAL
Apr-18,F104070,Andhra Pradesh,Ananthapur,Kadiri,  2 ,"  72,114 ",  -   ,DIGITAL
Apr-18,F104350,Telangana,Medak,Kadlakal,  13 ,"  126,258 ",  20 ,DIGITAL
Apr-18,F104221,Karnataka,Hassan,Channarayapatna,  2 ,"  23,000 ",  46 ,DIGITAL
Apr-18,F103338,Karnataka,Chitradurga,Balenahalli,  4 ,"  132,470 ",  112 ,DIGITAL
Apr-18,F104560,Telangana,K.V.Rangareddy,Rangareddy,  28 ,"  8,854,135 ","  17,346 ",DIGITAL
Apr-18,F104194,Andhra Pradesh,Chittoor,Kalikiri,  7 ,"  151,859 ",  163 ,DIGITAL
Apr-18,F104316,Kerala,Thrissur,Kodungallur,  1 ,"  1,100 ",  2 ,DIGITAL
Apr-18,F104052,Tamil Nadu,Karur,Aravakurichi,  1 ,"  318,317 ",  623 ,DIGITAL
Apr-18,F104761,Karnataka,Dharwad,Hubli,  34 ,"  3,184,546 ","  4,882 ",DIGITAL
Apr-18,F104044,Karnataka,Ramanagar,Kanakapura,  2 ,"  7,420 ",  -   ,DIGITAL
Apr-18,F104222,Telangana,Mahabub Nagar,Gadwal,  6 ,"  31,540 ",  2 ,DIGITAL
Apr-18,F161007,Telangana,Warangal,Warangal,  2 ,"  154,100 ",  608 ,DIGITAL
Apr-18,F104671,Andhra Pradesh,Krishna,Pedana,  2 ,"  93,087 ",  -   ,DIGITAL
Apr-18,F104806,Tamil Nadu,Kanyakumari,Agastheeswaram,  14 ,"  311,528 ",  764 ,DIGITAL
Apr-18,F104273,Kerala,Kannur,Thalassery,  1 ,"  75,172 ",  -   ,DIGITAL
Apr-18,F104522,Telangana,Hyderabad,Hyd,  7 ,"  293,872 ",  394 ,DIGITAL
Apr-18,F104262,Telangana,Mahabub Nagar,Gadwal,  3 ,"  30,782 ",  52 ,DIGITAL
Apr-18,F104253,Telangana,Mahabub Nagar,Abhangapur,  18 ,"  911,712 ","  1,360 ",DIGITAL
Apr-18,F104074,Andhra Pradesh,Kurnool,Kurnool,  4 ,"  10,630 ",  -   ,DIGITAL
Apr-18,F104568,Telangana,Mahabub Nagar,Amangal,  6 ,"  116,770 ",  7 ,DIGITAL
Apr-18,F103945,Tamil Nadu,Erode,Erode,  8 ,"  28,347 ",  -   ,DIGITAL
Apr-18,F103860,Andhra Pradesh,Nellore,Kavali,  5 ,"  90,975 ",  170 ,DIGITAL
Apr-18,F104168,Telangana,Nizamabad,Kamareddy,  2 ,"  43,650 ",  87 ,DIGITAL
Apr-18,F104531,Andhra Pradesh,Kurnool,Dhone,  4 ,"  20,788 ",  10 ,DIGITAL
Apr-18,F103513,Karnataka,Kolar,Mulbagal,  10 ,"  69,214 ",  40 ,DIGITAL
Apr-18,F104731,Karnataka,Kolar,Mulbagal,  5 ,"  16,460 ",  -   ,DIGITAL
Apr-18,F103752,Karnataka,Kodagu,Virajpet,  40 ,"  1,312,173 ","  1,878 ",DIGITAL
Apr-18,F103437,Karnataka,Haveri,Ranebennur,  31 ,"  625,656 ",  68 ,DIGITAL
Apr-18,F104063,Karnataka,Hassan,Hassan,  7 ,"  50,796 ",  72 ,DIGITAL
Apr-18,F104677,Tamil Nadu,Tiruvarur,Thiruvarur,  3 ,"  188,682 ",  660 ,DIGITAL
Apr-18,F104771,Tamil Nadu,Krishnagiri,Krishnagiri,  4 ,"  417,946 ",  835 ,DIGITAL
Apr-18,F166143,West Bengal,Hooghly,Boinchi,  6 ,"  33,440 ",  66 ,DIGITAL
Apr-18,F103840,Tamil Nadu,Sivaganga,Tirupattur,  47 ,"  687,254 ",  810 ,DIGITAL
Apr-18,F103877,Telangana,Warangal,Nekkonda,  8 ,"  65,334 ",  3 ,DIGITAL
Apr-18,F103661,Karnataka,Bellary,Hb Halli,  4 ,"  158,358 ",  293 ,DIGITAL
Apr-18,F103653,Telangana,Nalgonda,Nalgonda,  14 ,"  759,040 ","  1,728 ",DIGITAL
Apr-18,F103903,Kerala,Kasargod,Hosdurg,  1 ,"  1,871,782 ","  4,019 ",DIGITAL
Apr-18,F104233,Telangana,Khammam,Yellandu,  6 ,"  131,532 ",  254 ,DIGITAL
Apr-18,F103612,Karnataka,Bidar,Basavakalyan,  2 ,"  62,302 ",  1 ,DIGITAL
Apr-18,F103358,Kerala,Kannur,Taliparamba,  2 ,"  203,421 ",  270 ,DIGITAL
Apr-18,F103439,Karnataka,Bijapur(KAR),Indi,  25 ,"  451,667 ",  84 ,DIGITAL
Apr-18,F103988,Telangana,Nizamabad,Nizamabad,  5 ,"  66,230 ",  107 ,DIGITAL
Apr-18,F103800,Telangana,Warangal,Nekkonda,  1 ,"  98,713 ",  174 ,DIGITAL
Apr-18,F104579,Andhra Pradesh,Krishna,Kaikalur,  60 ,"  592,385 ",  87 ,DIGITAL
Apr-18,F103737,Andhra Pradesh,Kurnool,Kurnool,  2 ,"  30,677 ",  60 ,DIGITAL
Apr-18,F103822,Karnataka,Bagalkot,Jamkhandi,  8 ,"  106,580 ",  11 ,DIGITAL
Apr-18,F103378,Karnataka,Dakshina Kannada,Belthangady,  45 ,"  1,123,771 ",  2 ,DIGITAL
Apr-18,F104721,Tamil Nadu,Tuticorin,Tiruchendur,  6 ,"  100,891 ",  91 ,DIGITAL
Apr-18,F103372,Karnataka,Uttara Kannada,Karwar,  45 ,"  774,306 ",  26 ,DIGITAL
Apr-18,F103599,Kerala,Kozhikode,Kozhikode,  4 ,"  62,394 ",  100 ,DIGITAL
Apr-18,F104733,Karnataka,Bangalore Rural,Hoskote,  7 ,"  1,513,264 ","  3,233 ",DIGITAL
Apr-18,F103883,Tamil Nadu,Salem,Salem,  3 ,"  129,802 ",  -   ,DIGITAL
Apr-18,F103640,Karnataka,Dharwad,Dharwad,  5 ,"  205,597 ",  -   ,DIGITAL
Apr-18,F103882,Telangana,Nizamabad,Kamareddy,  1 ,"  14,694 ",  -   ,DIGITAL
Apr-18,F103623,Karnataka,Udupi,Karkal,  1 ,"  300,946 ",  558 ,DIGITAL
Apr-18,F104264,Karnataka,Mysore,Mysore,  5 ,"  403,241 ",  713 ,DIGITAL
Apr-18,F103564,Tamil Nadu,Coimbatore,Coimbatore North,  1 ,"  22,485 ",  -   ,DIGITAL
Apr-18,F164625,Kerala,Thiruvananthapuram,Chirayinkeezhu,  15 ,"  304,536 ",  393 ,DIGITAL
Apr-18,F103336,Karnataka,Koppal,Kushtagi,  1 ,"  25,000 ",  50 ,DIGITAL
Apr-18,F104407,Tamil Nadu,Salem,Mettur,  7 ,"  855,196 ","  2,061 ",DIGITAL
Apr-18,F103759,Karnataka,Ramanagar,Magadi,  2 ,"  38,767 ",  -   ,DIGITAL
Apr-18,F103802,Kerala,Kozhikode,Vadakara,  17 ,"  403,915 ",  3 ,DIGITAL
Apr-18,F103910,Andhra Pradesh,Kurnool,Kurnool,  4 ,"  54,203 ",  108 ,DIGITAL
Apr-18,F103442,Karnataka,Chickmagalur,Chikmagalur,  10 ,"  336,711 ",  6 ,DIGITAL
Apr-18,F104374,Karnataka,Mandya,Mandya,  1 ,"  5,790 ",  -   ,DIGITAL
Apr-18,F104256,Andhra Pradesh,Cuddapah,Cuddapah,  2 ,"  69,584 ",  -   ,DIGITAL
Apr-18,F104625,Andhra Pradesh,Chittoor,Palamaner,  8 ,"  127,505 ",  36 ,DIGITAL
Apr-18,F103438,Karnataka,Bijapur(KAR),Indi,  31 ,"  461,529 ",  484 ,DIGITAL
Apr-18,F166247,Telangana,K.V.Rangareddy,Rangareddy,  2 ,"  180,920 ",  359 ,DIGITAL
Apr-18,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  4 ,"  41,742 ",  -   ,DIGITAL
Apr-18,F104064,Andhra Pradesh,Ananthapur,Hindupur,  1 ,"  2,000 ",  -   ,DIGITAL
Apr-18,F103489,Andhra Pradesh,Cuddapah,Yerraguntla,  8 ,"  42,891 ",  -   ,DIGITAL
Apr-18,F103675,Karnataka,Bellary,Siruguppa,  6 ,"  3,076 ",  -   ,DIGITAL
Apr-18,F104484,Karnataka,Dharwad,Hubli,  1 ,"  6,800 ",  -   ,DIGITAL
Apr-18,F104775,Kerala,Palakkad,Mannarkad,  3 ,"  48,049 ",  -   ,DIGITAL
Apr-18,F104135,Tamil Nadu,Salem,Omalur,  6 ,"  34,769 ",  -   ,DIGITAL
Apr-18,F104933,Tamil Nadu,Tuticorin,Cruz Fernandespuram,  1 ,"  7,183 ",  14 ,DIGITAL
Apr-18,F104732,Kerala,Thiruvananthapuram,Neyyattinkara,  3 ,"  865,232 ","  1,612 ",DIGITAL
Apr-18,F104371,Andhra Pradesh,Krishna,Bantumilli,  3 ,"  67,045 ",  58 ,DIGITAL
Apr-18,F103506,Karnataka,Chickmagalur,Tarikere,  2 ,"  75,884 ",  41 ,DIGITAL
Apr-18,F103359,Kerala,Kasargod,Kasaragod,  18 ,"  326,836 ",  228 ,DIGITAL
Apr-18,F103731,Tamil Nadu,Madurai,Madurai South,  5 ,"  38,041 ",  -   ,DIGITAL
Apr-18,F103768,Karnataka,Raichur,Raichur,  5 ,"  29,847 ",  -   ,DIGITAL
Apr-18,F104444,Tamil Nadu,Tiruvarur,Mannargudi,  3 ,"  37,461 ",  -   ,DIGITAL
Apr-18,F103561,Karnataka,Bidar,Humnabad,  29 ,"  704,307 ",  71 ,DIGITAL
Apr-18,F164616,Telangana,Adilabad,Mudhole,  1 ,"  9,648 ",  18 ,DIGITAL
Apr-18,F104665,Andhra Pradesh,Cuddapah,Kodur,  4 ,"  25,002 ",  -   ,DIGITAL
Apr-18,F104753,Kerala,Thrissur,Kunnamkulam,  1 ,"  5,000 ",  -   ,DIGITAL
Apr-18,F103710,Karnataka,Kodagu,Virajpet,  4 ,"  49,661 ",  5 ,DIGITAL
Apr-18,F104039,Telangana,Nizamabad,Bodhan,  5 ,"  199,717 ",  -   ,DIGITAL
Apr-18,F104171,Telangana,Medak,Ananthsagar,  1 ,"  3,586,742 ","  7,459 ",DIGITAL
Apr-18,F103429,Karnataka,Kolar,Chickballapur,  1 ,"  1,062 ",  -   ,DIGITAL
Apr-18,F103357,Karnataka,Dakshina Kannada,Mangalore,  14 ,"  1,080,584 ","  2,124 ",DIGITAL
Apr-18,F164620,Telangana,Karim Nagar,Arepalli,  1 ,"  22,000 ",  44 ,DIGITAL
Apr-18,F103781,Karnataka,Raichur,Raichur,  1 ,  940 ,  -   ,DIGITAL
Apr-18,F103881,Karnataka,Mandya,Pandavapura,  8 ,"  84,474 ",  47 ,DIGITAL
Apr-18,F103209,Karnataka,Kolar,Malur,  1 ,"  4,113 ",  -   ,DIGITAL
Apr-18,F103367,Karnataka,Shimoga,Hosanagar,  12 ,"  306,130 ",  28 ,DIGITAL
Apr-18,F104099,Andhra Pradesh,Krishna,Nuzvid,  5 ,"  290,447 ",  -   ,DIGITAL
Apr-18,F103904,Andhra Pradesh,Chittoor,Puttur,  1 ,"  3,937 ",  0 ,DIGITAL
Apr-18,F165560,Andhra Pradesh,Prakasam,Giddalur,  1 ,"  1,000 ",  2 ,DIGITAL
Apr-18,F103479,Karnataka,Bijapur(KAR),B.bagewadi,  5 ,"  276,010 ",  53 ,DIGITAL
Apr-18,F104541,Tamil Nadu,Coimbatore,Coimbatore South,  2 ,"  178,997 ",  -   ,DIGITAL
Apr-18,F104022,Telangana,Warangal,Turrur,  3 ,"  160,091 ",  317 ,DIGITAL
